,group,names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference
49959,Granulosa_AMH_early,chr15:77910331-77910832,4.240711,0.79711884,2.614836525295172e-05,0.00023038537159197393,0.2349137931034483,0.17733812949640287
49960,Granulosa_AMH_early,chr16:4323481-4323982,4.240337,1.060039,2.6311394877467922e-05,0.00023161319115009869,0.16163793103448276,0.09892086330935251
49963,Granulosa_AMH_early,chr15:38564552-38565053,4.2392216,0.8351137,2.6361717822757076e-05,0.00023197268406832306,0.22198275862068967,0.16366906474820145
49964,Granulosa_AMH_early,chr3:32780700-32781201,4.2386556,1.1453512,2.6607783725318466e-05,0.00023392756227379644,0.14870689655172414,0.09568345323741007
49965,Granulosa_AMH_early,chr15:73763922-73764423,4.2385216,1.7485286,2.6743655580148136e-05,0.00023494827674264016,0.08836206896551724,0.03237410071942446
49966,Granulosa_AMH_early,chr5:172354864-172355365,4.2378855,1.4958798,2.6720947574232826e-05,0.00023479586716162155,0.10560344827586207,0.045323741007194246
49968,Granulosa_AMH_early,chr22:25462476-25462977,4.23403,1.2364728,2.717051555451626e-05,0.00023831811177698977,0.1336206896551724,0.08057553956834532
49969,Granulosa_AMH_early,chr17:38751669-38752170,4.233646,0.76751715,2.687251140357572e-05,0.00023591576459596438,0.25,0.17805755395683454
49970,Granulosa_AMH_early,chr1:6625465-6625966,4.2334146,0.9587957,2.7112138326762083e-05,0.0002378913848484701,0.18318965517241378,0.13201438848920863
49971,Granulosa_AMH_early,chr6:57221452-57221953,4.2319584,0.79390943,2.7180054625651347e-05,0.00023835904125546557,0.23922413793103448,0.18165467625899281
49972,Granulosa_AMH_early,chr5:173615826-173616327,4.2317667,0.75747937,2.7133567539854166e-05,0.0002380367150909337,0.25,0.19136690647482013
49974,Granulosa_AMH_early,chr9:131178230-131178731,4.2302065,0.8457969,2.7435255046499756e-05,0.00024029550064630768,0.21982758620689655,0.1658273381294964
49975,Granulosa_AMH_early,chr19:48629808-48630309,4.2293777,0.864289,2.7492179253129413e-05,0.000240750972525122,0.21551724137931033,0.1485611510791367
49978,Granulosa_AMH_early,chr1:67054167-67054668,4.2271996,0.71356636,2.7691509276111252e-05,0.00024232299807862864,0.27801724137931033,0.218705035971223
49979,Granulosa_AMH_early,chr18:76398255-76398756,4.2262645,1.5263741,2.8149986842113825e-05,0.00024607092679694104,0.10344827586206896,0.04712230215827338
49981,Granulosa_AMH_early,chr19:57803967-57804468,4.2251515,1.045139,2.8102721283426188e-05,0.0002457455875976687,0.16594827586206898,0.10431654676258993
49983,Granulosa_AMH_early,chr1:205284645-205285146,4.224363,1.5181721,2.8296072787945676e-05,0.00024708300474258094,0.10775862068965517,0.04100719424460432
49984,Granulosa_AMH_early,chr13:50124825-50125326,4.2240777,0.84008396,2.8156501863200434e-05,0.00024608390238380843,0.22413793103448276,0.16942446043165468
49985,Granulosa_AMH_early,chr14:55580581-55581082,4.2237883,0.8265504,2.820228775524801e-05,0.00024644003396274863,0.21982758620689655,0.1748201438848921
49986,Granulosa_AMH_early,chr5:138274337-138274838,4.2237787,1.1556649,2.8306621293441963e-05,0.0002470869011083691,0.14870689655172414,0.08381294964028776
49988,Granulosa_AMH_early,chr17:6443576-6444077,4.2225237,0.7759858,2.8292468368314377e-05,0.00024708300474258094,0.2413793103448276,0.18920863309352517
49989,Granulosa_AMH_early,chr9:131404940-131405441,4.22197,0.83747643,2.838772848149962e-05,0.0002477506715663723,0.22844827586206898,0.16007194244604317
49990,Granulosa_AMH_early,chr2:231138615-231139116,4.2219357,0.9887884,2.8451475178744133e-05,0.0002482184432528316,0.1810344827586207,0.11151079136690648
49991,Granulosa_AMH_early,chr17:66302983-66303484,4.2219224,0.8957204,2.844758077908032e-05,0.0002482184432528316,0.20043103448275862,0.14568345323741008
49992,Granulosa_AMH_early,chr15:74616334-74616835,4.2212324,0.9400334,2.850048500401266e-05,0.00024859647462928007,0.1853448275862069,0.12553956834532373
49993,Granulosa_AMH_early,chr18:74598261-74598762,4.220824,0.8178163,2.8511911367340887e-05,0.00024861268598149985,0.22629310344827586,0.16870503597122302
49994,Granulosa_AMH_early,chr10:72335389-72335890,4.2206435,1.1807203,2.8722444618182028e-05,0.000250225436044098,0.14224137931034483,0.0841726618705036
49995,Granulosa_AMH_early,chr4:103075836-103076337,4.2202787,0.9146487,2.861192499172278e-05,0.0002494270215613086,0.1939655172413793,0.13093525179856116
49996,Granulosa_AMH_early,chr10:96833060-96833561,4.220244,0.9128638,2.8657167000920322e-05,0.00024974570429075706,0.1961206896551724,0.14316546762589927
49997,Granulosa_AMH_early,chr10:125895661-125896162,4.2194853,0.96690863,2.876964020469191e-05,0.00025050275718990994,0.17672413793103448,0.1251798561151079
49998,Granulosa_AMH_early,chr19:6272329-6272830,4.219459,1.4028062,2.8900555057860257e-05,0.0002515083529203612,0.11422413793103449,0.052158273381294966
50000,Granulosa_AMH_early,chr15:57610122-57610623,4.2156043,1.7602826,2.951409301314363e-05,0.00025643710265078987,0.09051724137931035,0.03201438848920863
50001,Granulosa_AMH_early,chr1:1407631-1408132,4.212131,1.6734387,2.9971112040415704e-05,0.0002599923546162467,0.09051724137931035,0.039928057553956835
50002,Granulosa_AMH_early,chr15:56919464-56919965,4.21184,0.94858855,2.9770971436511583e-05,0.0002583936497089846,0.1853448275862069,0.1410071942446043
50003,Granulosa_AMH_early,chr18:31486633-31487134,4.2082295,1.0672067,3.0173036861512893e-05,0.00026151212688777924,0.15948275862068967,0.0920863309352518
50004,Granulosa_AMH_early,chr10:89644292-89644793,4.2052364,0.816541,3.0478335056955842e-05,0.00026383095310230205,0.22413793103448276,0.16654676258992807
50005,Granulosa_AMH_early,chr1:27634091-27634592,4.204123,1.1196322,3.0794922642090614e-05,0.0002664300019248579,0.15517241379310345,0.09136690647482014
50006,Granulosa_AMH_early,chr17:75059224-75059725,4.203749,1.5804273,3.098678221130383e-05,0.00026790039332455804,0.10129310344827586,0.04028776978417266
50008,Granulosa_AMH_early,chr19:47447510-47448011,4.1991897,0.8457123,3.122007210776668e-05,0.0002695838071130843,0.21982758620689655,0.1460431654676259
50009,Granulosa_AMH_early,chr7:42888171-42888672,4.1990113,0.8557654,3.139631091373036e-05,0.00027096212790524843,0.21336206896551724,0.16330935251798562
50010,Granulosa_AMH_early,chr9:20621807-20622308,4.198721,0.7577962,3.132196851602112e-05,0.0002704159431518188,0.2478448275862069,0.1920863309352518
50011,Granulosa_AMH_early,chr20:62156832-62157333,4.194935,0.947713,3.194473389280748e-05,0.0002748224670830924,0.18318965517241378,0.12553956834532373
50012,Granulosa_AMH_early,chr15:62391644-62392145,4.194858,0.86412287,3.1923426230361206e-05,0.00027468746541962696,0.21551724137931033,0.1550359712230216
50013,Granulosa_AMH_early,chr16:86566492-86566993,4.194698,1.2980212,3.2138636025087614e-05,0.00027624769960274306,0.1271551724137931,0.06726618705035971
50015,Granulosa_AMH_early,chr11:57324280-57324781,4.192284,1.0180819,3.2327239793960076e-05,0.000277576196068307,0.17025862068965517,0.11079136690647481
50016,Granulosa_AMH_early,chr15:75625002-75625503,4.192151,0.8718884,3.2264090385155376e-05,0.00027717992788385066,0.20689655172413793,0.1460431654676259
50017,Granulosa_AMH_early,chr5:134245208-134245709,4.1909842,0.72711104,3.230352083283601e-05,0.0002774212304388763,0.2607758620689655,0.2039568345323741
50019,Granulosa_AMH_early,chr19:7247605-7248106,4.1870255,1.4316173,3.3202828116600506e-05,0.0002843955074382327,0.10991379310344827,0.05
50020,Granulosa_AMH_early,chr1:20522255-20522756,4.1870027,0.8803488,3.296751168555018e-05,0.0002826273692818188,0.19827586206896552,0.13992805755395685
50021,Granulosa_AMH_early,chr19:50695082-50695583,4.186845,0.9398276,3.303267282925208e-05,0.0002830867653799096,0.1853448275862069,0.1251798561151079
50022,Granulosa_AMH_early,chr12:71663133-71663634,4.185572,0.75526845,3.3184278946329515e-05,0.00028428640511691784,0.25646551724137934,0.2079136690647482
50023,Granulosa_AMH_early,chr10:95290821-95291322,4.185505,1.0592691,3.3260777575266555e-05,0.0002847422920282314,0.15948275862068967,0.09676258992805756
50025,Granulosa_AMH_early,chr10:32957313-32957814,4.184351,0.9093413,3.3412211855675585e-05,0.000285888607196796,0.1961206896551724,0.13848920863309352
50026,Granulosa_AMH_early,chr4:105146240-105146741,4.1843243,0.7360947,3.325403969045465e-05,0.0002847422920282314,0.2543103448275862,0.19640287769784173
50027,Granulosa_AMH_early,chr5:77087010-77087511,4.1838574,0.7305807,3.345769690564714e-05,0.0002862277298939386,0.2629310344827586,0.2262589928057554
50028,Granulosa_AMH_early,chr2:172735634-172736135,4.182798,1.0056156,3.3715403880108765e-05,0.000288180396925263,0.17025862068965517,0.11834532374100719
50030,Granulosa_AMH_early,chr17:41864573-41865074,4.1817236,0.8809681,3.3666898435542785e-05,0.0002878160906626086,0.1961206896551724,0.13417266187050358
50031,Granulosa_AMH_early,chr7:42219404-42219905,4.1797543,2.1845672,3.449617974188404e-05,0.00029377604882203023,0.06896551724137931,0.017985611510791366
50033,Granulosa_AMH_early,chr16:31032673-31033174,4.1795053,0.7369258,3.390135362993702e-05,0.00028951684977577326,0.25646551724137934,0.189568345323741
50034,Granulosa_AMH_early,chr1:117928751-117929252,4.1793265,0.8420076,3.408288788883249e-05,0.00029096555442548324,0.21336206896551724,0.1593525179856115
50035,Granulosa_AMH_early,chr10:112811803-112812304,4.179128,1.8761779,3.444212188159709e-05,0.00029341784675759056,0.07758620689655173,0.023741007194244605
50036,Granulosa_AMH_early,chr2:51032016-51032517,4.1791177,1.3232989,3.4271420484979746e-05,0.00029221807144217435,0.1206896551724138,0.05575539568345324
50037,Granulosa_AMH_early,chr12:109951708-109952209,4.179086,1.0617975,3.407445756037386e-05,0.00029094436035622415,0.15732758620689655,0.08273381294964029
50038,Granulosa_AMH_early,chr10:125812075-125812576,4.1789927,1.4935341,3.439331243613686e-05,0.00029315519505811237,0.10775862068965517,0.04460431654676259
50039,Granulosa_AMH_early,chr9:5799195-5799696,4.1763825,1.0922459,3.46566133650119e-05,0.00029488564202057526,0.15517241379310345,0.09280575539568345
50040,Granulosa_AMH_early,chr15:39127872-39128373,4.175642,1.1598862,3.468201819032458e-05,0.0002949843614321242,0.1400862068965517,0.0723021582733813
50041,Granulosa_AMH_early,chr1:34985076-34985577,4.174821,0.83114994,3.473348307294944e-05,0.000295334224140356,0.21551724137931033,0.1593525179856115
50042,Granulosa_AMH_early,chr11:18698949-18699450,4.172597,0.91750187,3.5151819259060185e-05,0.00029857988239198596,0.1896551724137931,0.13848920863309352
50044,Granulosa_AMH_early,chrX:69107365-69107866,4.170139,1.4058509,3.5722921340043823e-05,0.0003027998861879958,0.10991379310344827,0.05287769784172662
50045,Granulosa_AMH_early,chr2:215693463-215693964,4.168838,2.0983634,3.61210321794842e-05,0.0003058564187508791,0.06896551724137931,0.020863309352517987
50046,Granulosa_AMH_early,chr1:23019805-23020306,4.1672397,1.0190675,3.599203399018727e-05,0.0003049224673879443,0.16810344827586207,0.11007194244604317
50047,Granulosa_AMH_early,chr3:192408807-192409308,4.163067,1.0843074,3.6656283013682886e-05,0.0003095848405007468,0.15086206896551724,0.09244604316546763
50048,Granulosa_AMH_early,chr18:59358502-59359003,4.1626887,0.831891,3.657265928837225e-05,0.000309198889458919,0.22413793103448276,0.15971223021582734
50049,Granulosa_AMH_early,chr14:67694841-67695342,4.160533,0.9652654,3.6928397202504506e-05,0.0003117215540905803,0.17456896551724138,0.11115107913669064
50050,Granulosa_AMH_early,chr20:45945619-45946120,4.1581664,1.8980135,3.7798110616793773e-05,0.00031836826380539287,0.07758620689655173,0.031654676258992806
50052,Granulosa_AMH_early,chr11:120710315-120710816,4.154316,0.9086883,3.787207081902682e-05,0.0003189168683515811,0.1896551724137931,0.12553956834532373
50053,Granulosa_AMH_early,chr17:63700533-63701034,4.154106,1.2517083,3.818654193573824e-05,0.000321399014430576,0.12931034482758622,0.07086330935251799
50054,Granulosa_AMH_early,chr8:67343168-67343669,4.1538663,0.82037014,3.800626051325057e-05,0.0003199917806414248,0.21982758620689655,0.17266187050359713
50055,Granulosa_AMH_early,chr22:31627392-31627893,4.1532593,0.9953949,3.812504693764283e-05,0.0003209366582427593,0.16810344827586207,0.10863309352517986
50057,Granulosa_AMH_early,chr10:119030453-119030954,4.150773,0.97561544,3.858089370383204e-05,0.0003244114839767313,0.17672413793103448,0.11906474820143885
50059,Granulosa_AMH_early,chr2:184598258-184598759,4.147647,0.7454544,3.889966443218158e-05,0.0003268386954704614,0.2543103448275862,0.1920863309352518
50060,Granulosa_AMH_early,chr12:94650336-94650837,4.1465893,0.9265598,3.92050881790358e-05,0.00032906576843752473,0.19181034482758622,0.12805755395683452
50061,Granulosa_AMH_early,chr3:100261128-100261629,4.146554,0.95322996,3.9243925341956797e-05,0.00032933523691070524,0.1810344827586207,0.12338129496402878
50062,Granulosa_AMH_early,chr12:2052715-2053216,4.144349,0.86630976,3.9423595063835086e-05,0.0003306728394611833,0.2025862068965517,0.13129496402877697
50063,Granulosa_AMH_early,chr10:68600231-68600732,4.14397,0.8255613,3.959450377454478e-05,0.00033199251647915786,0.21551724137931033,0.16151079136690646
50064,Granulosa_AMH_early,chr19:53792896-53793397,4.1439257,1.0018616,3.969364638935814e-05,0.0003327667695678204,0.16810344827586207,0.11007194244604317
50066,Granulosa_AMH_early,chr19:11538492-11538993,4.143557,1.7417207,4.0083988917654426e-05,0.0003354068569765483,0.08620689655172414,0.03237410071942446
50067,Granulosa_AMH_early,chr19:5955266-5955767,4.142478,2.1580157,4.0430302755596917e-05,0.0003375540399207261,0.06465517241379311,0.019784172661870502
50069,Granulosa_AMH_early,chr15:40894769-40895270,4.1421695,0.7734826,3.9835346961747e-05,0.0003337830879287047,0.2435344827586207,0.18237410071942445
50070,Granulosa_AMH_early,chr8:41895811-41896312,4.1412787,0.8656505,4.005234982925873e-05,0.00033519945194146266,0.20043103448275862,0.1435251798561151
50072,Granulosa_AMH_early,chr19:4831497-4831998,4.1405535,0.7082575,4.0032909094810944e-05,0.00033515143148910953,0.2650862068965517,0.20539568345323742
50073,Granulosa_AMH_early,chr1:167455721-167456222,4.140026,0.8076599,4.0221414677545516e-05,0.00033609684690493575,0.22198275862068967,0.16151079136690646
50074,Granulosa_AMH_early,chr8:11746282-11746783,4.139649,0.7810673,4.0207625457892445e-05,0.0003360390252048052,0.23922413793103448,0.16762589928057553
50075,Granulosa_AMH_early,chr3:179563341-179563842,4.139613,0.6965638,4.0142418588757226e-05,0.00033573466766921817,0.27370689655172414,0.21474820143884893
50076,Granulosa_AMH_early,chr2:54030075-54030576,4.1362934,1.0738362,4.098211393784973e-05,0.000341676148512428,0.15086206896551724,0.08633093525179857
50078,Granulosa_AMH_early,chr11:65181095-65181596,4.133032,0.73069906,4.141177933139485e-05,0.0003448068101368241,0.2629310344827586,0.20863309352517986
50080,Granulosa_AMH_early,chr9:110027532-110028033,4.131192,1.9801214,4.227509224256523e-05,0.00035091985189709203,0.07327586206896551,0.02410071942446043
50081,Granulosa_AMH_early,chr19:43699488-43699989,4.131054,1.1662805,4.1908201397751096e-05,0.0003485249044158093,0.13793103448275862,0.07014388489208633
50083,Granulosa_AMH_early,chr3:14810368-14810869,4.129646,1.7463182,4.236826652610278e-05,0.00035157395990795075,0.08405172413793104,0.02446043165467626
50084,Granulosa_AMH_early,chr4:139666061-139666562,4.1291423,0.70415777,4.195693223159734e-05,0.0003488708573811061,0.27155172413793105,0.19928057553956835
50087,Granulosa_AMH_early,chr5:1568266-1568767,4.126457,1.1165466,4.2655988253284623e-05,0.0003537214743831029,0.14655172413793102,0.0737410071942446
50088,Granulosa_AMH_early,chr18:31487166-31487667,4.1250663,1.6851802,4.327202542614467e-05,0.00035834394240235636,0.09267241379310345,0.031654676258992806
50089,Granulosa_AMH_early,chr7:1664572-1665073,4.124482,1.0034817,4.30871451456299e-05,0.0003570546974570181,0.16379310344827586,0.10647482014388489
50090,Granulosa_AMH_early,chr5:169753748-169754249,4.123683,1.9855158,4.3674324088546285e-05,0.0003611252385800234,0.07758620689655173,0.023381294964028777
50091,Granulosa_AMH_early,chr17:30291145-30291646,4.1234436,1.0866001,4.3337875930617375e-05,0.0003588285167396767,0.14439655172413793,0.09280575539568345
50092,Granulosa_AMH_early,chrX:80512283-80512784,4.1219106,1.2897135,4.373811393760695e-05,0.00036159156996550944,0.1206896551724138,0.06330935251798561
50093,Granulosa_AMH_early,chr9:114412057-114412558,4.1217704,1.6475929,4.3880627112989914e-05,0.0003624022685271193,0.08836206896551724,0.034892086330935254
50094,Granulosa_AMH_early,chr19:12840509-12841010,4.121734,1.0872613,4.361418720900523e-05,0.00036077386265472266,0.15301724137931033,0.08848920863309352
50096,Granulosa_AMH_early,chr8:33512388-33512889,4.1193895,1.0614098,4.407576776485871e-05,0.00036382962061316126,0.15732758620689655,0.1
50097,Granulosa_AMH_early,chr6:28923086-28923587,4.11816,0.8345864,4.4118190017233177e-05,0.00036405693337938515,0.21336206896551724,0.1528776978417266
50098,Granulosa_AMH_early,chr11:16920905-16921406,4.1180124,1.0109124,4.429178536332735e-05,0.0003649353654401017,0.16379310344827586,0.10755395683453238
50099,Granulosa_AMH_early,chr18:59140197-59140698,4.1172357,0.9354907,4.427536408289641e-05,0.0003649015767168387,0.18318965517241378,0.11294964028776978
50103,Granulosa_AMH_early,chr12:110605600-110606101,4.115344,1.004853,4.467880415276936e-05,0.00036787629401464715,0.16810344827586207,0.09784172661870504
50104,Granulosa_AMH_early,chr17:3535414-3535915,4.1126866,0.84302604,4.518211906327948e-05,0.0003718952916403235,0.21336206896551724,0.15359712230215827
50105,Granulosa_AMH_early,chr15:40161324-40161825,4.1116605,1.0987812,4.549525214362437e-05,0.00037415254109748577,0.14655172413793102,0.08201438848920864
50106,Granulosa_AMH_early,chr1:45014418-45014919,4.1114664,0.73360014,4.530785720577484e-05,0.0003728047856913184,0.2521551724137931,0.20107913669064748
50107,Granulosa_AMH_early,chr19:18058291-18058792,4.111032,0.85807383,4.5506074218642836e-05,0.00037415254109748577,0.20474137931034483,0.14892086330935253
50108,Granulosa_AMH_early,chr4:2537116-2537617,4.1074944,0.9397785,4.628853460313218e-05,0.0003797880320666583,0.18318965517241378,0.12949640287769784
50109,Granulosa_AMH_early,chr9:112751404-112751905,4.1058183,0.9980777,4.667597626618468e-05,0.0003827101459961374,0.17025862068965517,0.11870503597122302
50110,Granulosa_AMH_early,chr15:38894207-38894708,4.1053433,1.0425807,4.676296451566046e-05,0.00038329489531041603,0.15517241379310345,0.10323741007194244
50111,Granulosa_AMH_early,chr10:86954278-86954779,4.1045957,0.8668174,4.661285026100814e-05,0.00038225662970959516,0.20905172413793102,0.12985611510791367
50112,Granulosa_AMH_early,chr12:70243894-70244395,4.1040874,1.2537133,4.707801435514158e-05,0.00038548965989462016,0.1206896551724138,0.06762589928057554
50113,Granulosa_AMH_early,chr11:91163797-91164298,4.102996,0.8843925,4.702227408704802e-05,0.0003850977032506492,0.20474137931034483,0.1327338129496403
50114,Granulosa_AMH_early,chr11:13962431-13962932,4.1029396,1.5113119,4.7477180213418013e-05,0.0003883680977424363,0.09913793103448276,0.04460431654676259
50115,Granulosa_AMH_early,chr20:58179474-58179975,4.1028953,1.0733598,4.7231637271632595e-05,0.0003864887923078708,0.15086206896551724,0.09136690647482014
50117,Granulosa_AMH_early,chr4:6309115-6309616,4.1008444,0.7151309,4.735663597169116e-05,0.0003874468241891983,0.2629310344827586,0.2068345323741007
50118,Granulosa_AMH_early,chr7:79820375-79820876,4.100375,1.129225,4.779389254430706e-05,0.0003904365132915612,0.14224137931034483,0.08453237410071943
50119,Granulosa_AMH_early,chr13:92103538-92104039,4.099912,1.1482664,4.781580511734129e-05,0.0003905502987017839,0.1314655172413793,0.07733812949640288
50120,Granulosa_AMH_early,chr4:177309568-177310069,4.099639,0.701047,4.7641364561826e-05,0.000389450640085368,0.27370689655172414,0.22338129496402878
50121,Granulosa_AMH_early,chr7:66044192-66044693,4.0992465,1.0617592,4.803574650959288e-05,0.0003920194547897489,0.15301724137931033,0.10359712230215827
50122,Granulosa_AMH_early,chr21:44012637-44013138,4.0985484,0.7947424,4.784563621005431e-05,0.0003906634929873522,0.21767241379310345,0.1658273381294964
50123,Granulosa_AMH_early,chr5:31692676-31693177,4.097978,1.4524775,4.833033552492773e-05,0.0003938608170117853,0.10129310344827586,0.044964028776978415
50124,Granulosa_AMH_early,chr22:48641303-48641804,4.0975113,1.0742832,4.834884196318401e-05,0.0003939028136721497,0.15517241379310345,0.0974820143884892
50126,Granulosa_AMH_early,chr13:98484734-98485235,4.09658,0.91021276,4.833384067955409e-05,0.0003938608170117853,0.1875,0.12589928057553956
50127,Granulosa_AMH_early,chr12:95072786-95073287,4.096349,0.81539357,4.8294996202757577e-05,0.00039367544230133186,0.21551724137931033,0.15431654676258993
50128,Granulosa_AMH_early,chr5:98774202-98774703,4.0961814,0.7258786,4.8355099374476333e-05,0.0003939028136721497,0.25646551724137934,0.2089928057553957
50130,Granulosa_AMH_early,chr6:33839957-33840458,4.095854,2.3536906,4.919082847065878e-05,0.0004000445147629618,0.0625,0.015827338129496403
50132,Granulosa_AMH_early,chr19:43634891-43635392,4.095168,0.79651976,4.8612772995665064e-05,0.00039572222267827994,0.22413793103448276,0.17338129496402876
50133,Granulosa_AMH_early,chr22:40732701-40733202,4.0947213,1.9967425,4.9297915744297767e-05,0.00040071554411163406,0.07112068965517242,0.023741007194244605
50134,Granulosa_AMH_early,chr19:53086913-53087414,4.0935593,2.1295307,4.954277246591478e-05,0.00040237154253945764,0.0668103448275862,0.01870503597122302
50135,Granulosa_AMH_early,chr20:3732366-3732867,4.091439,1.3639005,4.967331928464906e-05,0.0004032978853854237,0.10991379310344827,0.052158273381294966
50137,Granulosa_AMH_early,chr2:11829240-11829741,4.091018,0.7066783,4.9402161258170593e-05,0.0004014294887484935,0.2823275862068966,0.22266187050359712
50138,Granulosa_AMH_early,chr3:196609260-196609761,4.0894203,1.2693021,5.007604507036434e-05,0.00040616313989504435,0.12284482758620689,0.06294964028776978
50139,Granulosa_AMH_early,chr10:103452157-103452658,4.088934,0.7588161,4.989382869502357e-05,0.0004048282587264488,0.23706896551724138,0.19100719424460433
50141,Granulosa_AMH_early,chr18:34224665-34225166,4.087438,1.1234386,5.044718100474501e-05,0.00040896996241450315,0.14655172413793102,0.08669064748201438
50142,Granulosa_AMH_early,chr8:42050937-42051438,4.087402,0.9298518,5.0300964873073545e-05,0.0004078521960378151,0.1810344827586207,0.12661870503597122
50143,Granulosa_AMH_early,chr7:92246535-92247036,4.087228,1.1075555,5.047643149804021e-05,0.0004091392874216459,0.14870689655172414,0.09028776978417266
50144,Granulosa_AMH_early,chr12:120534725-120535226,4.086151,1.1128058,5.069414056011741e-05,0.0004105637870495469,0.1400862068965517,0.09028776978417266
50145,Granulosa_AMH_early,chr6:5026069-5026570,4.084895,0.98867446,5.090659496283922e-05,0.00041194340873402916,0.16163793103448276,0.11151079136690648
50147,Granulosa_AMH_early,chr19:14556576-14557077,4.0840526,0.9459414,5.1057625221766404e-05,0.0004130245976827195,0.1724137931034483,0.12410071942446044
50149,Granulosa_AMH_early,chr9:105557846-105558347,4.083359,0.7286087,5.101320070946774e-05,0.0004127378000504521,0.2543103448275862,0.20863309352517986
50150,Granulosa_AMH_early,chr3:32392268-32392769,4.0831327,1.1285968,5.14094204924273e-05,0.00041553116692466394,0.14224137931034483,0.08884892086330935
50151,Granulosa_AMH_early,chr1:241639516-241640017,4.0811625,1.0067314,5.1566632150577206e-05,0.00041673301584500003,0.16810344827586207,0.0960431654676259
50152,Granulosa_AMH_early,chr11:68945815-68946316,4.080967,1.7274538,5.211920412003406e-05,0.00042071206401645317,0.07974137931034483,0.0341726618705036
50153,Granulosa_AMH_early,chr12:101406909-101407410,4.080367,1.6024983,5.22569319368077e-05,0.00042175422200178554,0.09267241379310345,0.0420863309352518
50155,Granulosa_AMH_early,chr19:32692110-32692611,4.077876,1.0396496,5.236360879436154e-05,0.00042247577954705317,0.15948275862068967,0.09676258992805756
50156,Granulosa_AMH_early,chr10:27701933-27702434,4.077315,1.1564764,5.258473553442951e-05,0.0004239801397952346,0.1314655172413793,0.07482014388489208
50157,Granulosa_AMH_early,chr5:151924509-151925010,4.076697,1.5569702,5.302567601606058e-05,0.000427042639723022,0.09267241379310345,0.04460431654676259
50158,Granulosa_AMH_early,chr22:41447376-41447877,4.076368,0.74197894,5.2462652752672003e-05,0.0004232050766329908,0.24568965517241378,0.189568345323741
50159,Granulosa_AMH_early,chr2:217965963-217966464,4.075899,1.0987448,5.295235604895985e-05,0.00042652237787699145,0.14870689655172414,0.09496402877697842
50160,Granulosa_AMH_early,chr17:43010183-43010684,4.07565,0.8787251,5.273466860800861e-05,0.0004249788771495811,0.19827586206896552,0.13309352517985612
50161,Granulosa_AMH_early,chr11:70399665-70400166,4.075238,0.7909571,5.267892024525934e-05,0.00042466953553680806,0.22198275862068967,0.15683453237410072
50163,Granulosa_AMH_early,chr9:124771944-124772445,4.0710063,0.75863504,5.375879397652472e-05,0.0004319512031783278,0.2349137931034483,0.18920863309352517
50164,Granulosa_AMH_early,chr6:43455035-43455536,4.0708137,1.3910224,5.4228540129171664e-05,0.0004350110687928321,0.10560344827586207,0.05503597122302158
50165,Granulosa_AMH_early,chr4:159103786-159104287,4.069488,0.8418889,5.416982058619928e-05,0.0004346825973778068,0.20689655172413793,0.15611510791366906
50166,Granulosa_AMH_early,chr3:178536102-178536603,4.0683427,1.2406832,5.462516263665432e-05,0.00043769026710847164,0.12284482758620689,0.0658273381294964
50167,Granulosa_AMH_early,chr5:17217283-17217784,4.0678315,1.1382738,5.466628036832405e-05,0.0004379210852538636,0.1336206896551724,0.07697841726618705
50168,Granulosa_AMH_early,chr14:74018510-74019011,4.0677814,0.8384374,5.458812276763364e-05,0.00043753681819176383,0.20905172413793102,0.16402877697841728
50169,Granulosa_AMH_early,chr17:7440437-7440938,4.0674534,1.3105972,5.495702966661898e-05,0.0004394855354261894,0.10775862068965517,0.06330935251798561
50170,Granulosa_AMH_early,chr20:24918249-24918750,4.067419,1.0144199,5.468983227157067e-05,0.0004379491343275973,0.16163793103448276,0.10215827338129496
50171,Granulosa_AMH_early,chr5:86210333-86210834,4.066939,1.1337496,5.4740531266397304e-05,0.0004381123311450191,0.1336206896551724,0.06762589928057554
50172,Granulosa_AMH_early,chr1:234214014-234214515,4.066931,1.3386008,5.5058969918430335e-05,0.0004401568281581724,0.10775862068965517,0.05539568345323741
50175,Granulosa_AMH_early,chr7:101743255-101743756,4.060256,0.862459,5.618707314095311e-05,0.00044829604580590496,0.19827586206896552,0.13345323741007195
50176,Granulosa_AMH_early,chr7:112205322-112205823,4.0598683,0.75540817,5.622569411594531e-05,0.0004484578964731284,0.23922413793103448,0.18129496402877698
50177,Granulosa_AMH_early,chr1:19179504-19180005,4.059698,1.6115236,5.6873479453842956e-05,0.0004527388111381018,0.08620689655172414,0.03705035971223022
50178,Granulosa_AMH_early,chr4:167234316-167234817,4.0580597,1.002048,5.694330015198767e-05,0.0004532208612975563,0.16810344827586207,0.10755395683453238
50179,Granulosa_AMH_early,chr1:3717941-3718442,4.057818,0.8250484,5.6708456456227064e-05,0.0004515721250967376,0.20905172413793102,0.14316546762589927
50180,Granulosa_AMH_early,chr1:163614188-163614689,4.0573835,2.0938597,5.770492967648799e-05,0.000458984072355246,0.06896551724137931,0.022661870503597123
50181,Granulosa_AMH_early,chr12:55742788-55743289,4.0563736,0.73220414,5.7086818704552356e-05,0.0004542892322385859,0.25646551724137934,0.20287769784172663
